,City,State,State name,County,lat,lng,Population,Density,county_lng,county_lat
10150,Saltillo,MS,Mississippi,Lee,34.3789,-88.6939,4584,238.0,-88.680887,34.288965000000005
10151,Baldwyn,MS,Mississippi,Lee,34.5071,-88.6416,3268,108.0,-88.680887,34.288965000000005
10152,Verona,MS,Mississippi,Lee,34.1907,-88.7203,3232,339.0,-88.680887,34.288965000000005
10153,Guntown,MS,Mississippi,Lee,34.4447,-88.6641,2792,231.0,-88.680887,34.288965000000005
10154,Nettleton,MS,Mississippi,Lee,34.0853,-88.6248,1919,184.0,-88.680887,34.288965000000005
10155,Shannon,MS,Mississippi,Lee,34.1144,-88.6931,1763,168.0,-88.680887,34.288965000000005
10156,Plantersville,MS,Mississippi,Lee,34.2103,-88.6655,1137,209.0,-88.680887,34.288965000000005
10157,Mooreville,MS,Mississippi,Lee,34.2648,-88.5769,879,121.0,-88.680887,34.288965000000005
10158,Pine Bluff,AR,Arkansas,Jefferson,34.2116,-92.0178,45204,365.0,-91.930701,34.277695
10159,White Hall,AR,Arkansas,Jefferson,34.2737,-92.1005,4963,274.0,-91.930701,34.277695
10160,Redfield,AR,Arkansas,Jefferson,34.4429,-92.1843,1514,188.0,-91.930701,34.277695
10161,Altheimer,AR,Arkansas,Jefferson,34.3242,-91.8481,811,152.0,-91.930701,34.277695
10162,Sulphur Springs,AR,Arkansas,Jefferson,34.1708,-92.1299,790,54.0,-91.930701,34.277695
10163,Wabbaseka,AR,Arkansas,Jefferson,34.3591,-91.7926,218,244.0,-91.930701,34.277695
10164,Sherrill,AR,Arkansas,Jefferson,34.385,-91.9517,73,214.0,-91.930701,34.277695
10165,Marion,OH,Ohio,Marion,40.5933,-83.1237,45181,1175.0,-83.172927,40.588208
10166,Prospect,OH,Ohio,Marion,40.454,-83.1848,1058,564.0,-83.172927,40.588208
10167,La Rue,OH,Ohio,Marion,40.578,-83.3821,714,576.0,-83.172927,40.588208
10168,Caledonia,OH,Ohio,Marion,40.6363,-82.9694,557,929.0,-83.172927,40.588208
10169,New Bloomington,OH,Ohio,Marion,40.5837,-83.3125,511,448.0,-83.172927,40.588208
10170,Morral,OH,Ohio,Marion,40.6914,-83.2098,382,54.0,-83.172927,40.588208
10171,Green Camp,OH,Ohio,Marion,40.5321,-83.2076,355,405.0,-83.172927,40.588208
10172,Waldo,OH,Ohio,Marion,40.4598,-83.0847,324,193.0,-83.172927,40.588208
10173,Lufkin,TX,Texas,Angelina,31.3217,-94.7277,44867,395.0,-94.611056,31.251951000000002
10174,Hudson,TX,Texas,Angelina,31.3285,-94.8014,5005,381.0,-94.611056,31.251951000000002
10175,Diboll,TX,Texas,Angelina,31.1881,-94.783,4861,423.0,-94.611056,31.251951000000002
10176,Huntington,TX,Texas,Angelina,31.2803,-94.5772,2111,296.0,-94.611056,31.251951000000002
10177,Redland,TX,Texas,Angelina,31.4033,-94.7182,1429,133.0,-94.611056,31.251951000000002
10178,Burke,TX,Texas,Angelina,31.2345,-94.7665,727,99.0,-94.611056,31.251951000000002
